3652	0.702	1.048	1.75	2	...
3653	0.204	0.493	0.697	2	...
3654	0.178	0.331	0.509	2	...
3655	0.118	0.255	0.374	2	...
3656	0.313	0.489	0.803	2	...
3657	0.396	0.633	1.028	2	...
3658	0.15	0.375	0.524	2	...
3659	0.104	0.276	0.382	2	...
3660	0.171	0.438	0.608	2	...
3661	0.418	0.661	1.079	2	...
3662	0.59	0.654	1.243	2	...
3663	0.261	0.533	0.793	2	...
3664	0.268	0.49	0.758	2	...
3665	0.194	0.541	0.735	2	...
3666	0.343	0.758	1.1	2	...
3667	0.248	0.518	0.767	2	...
3668	0.349	0.505	0.854	2	...
3669	0.219	0.496	0.714	2	...
3670	0.474	0.666	1.14	2	...
3671	0.308	0.518	0.825	2	...
3672	0.755	0.719	1.474	2	...
3673	0.203	0.294	0.496	2	...
3674	0.162	0.34	0.502	2	...
3675	0.148	0.273	0.42	2	...
3676	0.37	0.475	0.845	2	...
3677	0.173	0.333	0.506	2	...
3678	0.534	0.591	1.124	3	KFC#10
3679	0.411	0.494	0.904	3	...
3680	0.184	0.452	0.635	3	...
3681	0.457	0.74	1.197	3	...
3682	0.57	0.88	1.45	3	...
3683	0.14	0.27	0.41	3	...
3684	0.315	0.612	0.927	3	...
3685	0.154	0.265	0.418	3	...
3686	0.454	0.523	0.977	3	...
3687	0.569	0.751	1.319	3	...
3688	0.169	0.293	0.462	3	...
3689	0.259	0.292	0.551	3	...
3690	0.343	0.459	0.801	4	KFD#1
3691	0.346	0.65	0.995	4	...
3692	1.163	0.916	2.08	3	...
3693	0.159	0.387	0.546	3	...
3694	0.301	0.309	0.61	3	...
3695	0.371	0.517	0.888	3	...
3696	0.248	0.383	0.63	3	...
3697	0.288	0.482	0.769	3	...
3698	0.317	0.486	0.802	3	...
3699	0.392	0.544	0.936	3	...
3700	0.692	0.867	1.559	2	...
3701	0.567	0.6	1.166	2	...
3702	0.239	0.355	0.595	2	...
3703	0.163	0.429	0.592	2	...
3704	0.166	0.275	0.441	2	...
3705	0.429	0.674	1.102	2	...
3706	0.171	0.332	0.503	2	...
3707	0.33	0.605	0.935	2	...
3708	0.424	0.615	1.039	2	...
3709	0.521	0.764	1.285	2	...
3710	0.129	0.196	0.325	2	...
3711	0.463	0.685	1.148	2	...
3712	0.338	0.432	0.77	2	...
3713	0.105	0.07	0.175	2	NEW
3714	0.299	0.54	0.84	2	...
3715	0.264	0.401	0.665	2	...
3716	0.205	0.536	0.74	2	...
3717	0.179	0.41	0.59	2	...
3718	0.398	0.59	0.989	2	...
3719	0.287	0.52	0.807	2	...
3720	0.49	0.732	1.224	2	...
3721	0.467	0.582	1.049	2	...
3722	0.322	0.442	0.763	2	...
3723	0.422	0.474	0.895	2	...
3724	0.436	0.623	1.059	2	...
3725	0.944	0.856	1.8	2	...
3726	0.297	0.586	0.884	3	KF09#8
3727	1.168	0.796	1.964	3	...
3728	0.64	0.649	1.289	4	KFC#9
3729	0.776	0.779	1.556	4	...
3730	0.352	0.335	0.687	4	...
3731	0.484	0.511	0.995	4	...
3732	0.67	0.523	1.194	4	...
3733	0.49	0.557	1.048	4	...
3734	0.29	0.425	0.716	4	...
3735	0.466	0.574	1.041	4	...
3736	0.158	0.23	0.387	4	...
3737	0.464	0.613	1.077	4	...
3738	0.31	0.367	0.676	4	...
3739	0.618	0.384	1.002	4	...
3740	1.09	0.419	1.51	3	...
3741	0.303	0.282	0.584	3	...
3742	0.13	0.225	0.355	3	...
3743	0.171	0.244	0.416	3	...
3744	0.146	0.165	0.312	3	...
3745	0.204	0.396	0.601	3	...
3746	0.224	0.382	0.606	3	...
3747	0.441	0.42	0.86	3	...
3748	0.396	0.399	0.796	3	...
3749	0.701	0.525	1.224	3	...
3750	0.354	0.313	0.666	3	...
3751	0.472	0.627	1.098	3	...
3752	0.192	0.288	0.48	3	...
3753	0.1	0.148	0.248	3	...
3754	0.278	0.409	0.687	3	...
3755	0.142	0.212	0.353	3	...
3756	0.424	0.574	0.997	3	...
3757	0.516	0.439	0.955	3	...
3758	0.335	0.278	0.613	2	...
3759	0.498	0.651	1.149	2	...
3760	0.381	0.435	0.815	2	...
3761	0.147	0.284	0.43	2	...
3762	0.679	0.577	1.257	2	...
3763	0.52	0.358	0.877	2	...
3764	0.182	0.336	0.517	2	...
3765	0.479	0.512	0.991	2	...
3766	0.63	0.554	1.185	2	...
3767	0.404	0.309	0.714	2	...
3768	0.296	0.331	0.628	2	...
3769	0.189	0.319	0.509	2	...
3770	0.404	0.518	0.923	2	...
3771	0.317	0.35	0.668	2	...
3772	0.401	0.539	0.941	2	...
3773	0.383	0.47	0.853	2	...
3774	0.559	0.523	1.083	2	...
3775	0.271	0.46	0.732	3	KF09#6
3776	0.504	0.438	0.942	3	...
3777	0.488	0.604	1.092	2	...
3778	0.287	0.398	0.684	3	KFC#8
3779	0.351	0.474	0.825	3	...
3780	0.167	0.317	0.483	3	...
3781	0.171	0.195	0.366	3	...
3782	0.321	0.44	0.761	3	...
3783	0.959	0.849	1.808	3	...
3784	0.234	0.414	0.648	3	...
3785	0.334	0.49	0.824	3	...
3786	0.819	0.559	1.378	3	...
3787	0.368	0.39	0.756	3	...
3788	0.187	0.303	0.489	3	...
3789	0.753	0.708	1.461	3	...
3790	0.468	0.435	0.903	3	...
3791	0.441	0.431	0.871	3	...
3792	0.281	0.351	0.632	3	...
3793	0.427	0.367	0.794	3	...
3794	0.442	0.439	0.882	2	...
3795	0.276	0.381	0.657	2	...
3796	0.327	0.417	0.744	2	...
3797	0.206	0.273	0.479	2	...
3798	0.068	0.084	0.153	2	...
3799	0.12	0.23	0.35	2	...
